0.000000000000000000e+00,1.230000000000000000e+02,6.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,1.560000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250000000000000000e+02,2.631000000000000000e+03,1.570000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,1.256940946000000000e+09,1.228600000000000000e+06,0.000000000000000000e+00,1.141750000000000000e+05,8.976300000000000000e+04,7.669000000000000000e+03,0.000000000000000000e+00,3.156000000000000000e+03,2.440000000000000000e+02,0.000000000000000000e+00,1.015480000000000000e+05,0.000000000000000000e+00,2.295423900000000000e+07,5.562510000000000000e+05,5.223650000000000000e+05,9.571480000000000000e+05,1.242377300000000000e+07,2.681660000000000000e+05
0.000000000000000000e+00,1.539869000000000000e+06,5.472053270000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.094573100000000000e+07,1.582610000000000000e+05,0.000000000000000000e+00,2.300000000000000000e+01,7.828600000000000000e+04,0.000000000000000000e+00,5.369100000000000000e+04,0.000000000000000000e+00,1.100865200000000000e+07,6.180600000000000000e+04,5.498000000000000000e+04,4.100000000000000000e+01,4.248000000000000000e+03,6.382000000000000000e+03
0.000000000000000000e+00,2.431400000000000000e+04,1.746820000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,4.307300000000000000e+04,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.801530000000000000e+05,3.878400000000000000e+04,5.178000000000000000e+04,0.000000000000000000e+00,7.906000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,1.356230000000000000e+05,1.800000000000000000e+01,0.000000000000000000e+00,3.246157000000000000e+06,1.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.230000000000000000e+02,4.940000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,7.215000000000000000e+03,1.310579500000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.154839182000000000e+09,4.347000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.770000000000000000e+02,0.000000000000000000e+00,2.852400000000000000e+04,0.000000000000000000e+00,2.938959000000000000e+06,3.430000000000000000e+02,3.100000000000000000e+02,9.760000000000000000e+02,2.900000000000000000e+01,9.000000000000000000e+00
0.000000000000000000e+00,4.351600000000000000e+04,3.919000000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.097100000000000000e+04,8.588800000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.295000000000000000e+03,0.000000000000000000e+00,9.934500000000000000e+04,4.188300000000000000e+04,6.476000000000000000e+03,1.700000000000000000e+01,6.600000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.045680000000000000e+05,3.795420000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,6.154000000000000000e+04,3.591900000000000000e+04,0.000000000000000000e+00,4.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.485900000000000000e+04,0.000000000000000000e+00,5.364400000000000000e+04,1.143580000000000000e+05,1.268290000000000000e+05,2.800000000000000000e+02,1.929000000000000000e+03,3.211700000000000000e+04
0.000000000000000000e+00,1.062000000000000000e+03,6.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.040000000000000000e+02,0.000000000000000000e+00,1.719511000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,7.140500000000000000e+04,1.175000000000000000e+03,6.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.571000000000000000e+03,3.891130000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.835800000000000000e+04,2.891700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.992930000000000000e+05,0.000000000000000000e+00,2.420000000000000000e+02,0.000000000000000000e+00,6.297200000000000000e+04,1.498500000000000000e+04,9.224000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
