0.000000000000000000e+00,0.000000000000000000e+00,1.210000000000000000e+02,2.519600000000000000e+04,6.594300000000000000e+04,1.168000000000000000e+03,1.400000000000000000e+01,4.067900000000000000e+04,3.138000000000000000e+03,1.888000000000000000e+03,1.241000000000000000e+03,7.019000000000000000e+03,4.133000000000000000e+03,8.027000000000000000e+03,8.200000000000000000e+01,2.690000000000000000e+02,0.000000000000000000e+00,2.190000000000000000e+02,1.283000000000000000e+03,1.127000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.760000000000000000e+02,1.220000000000000000e+02
0.000000000000000000e+00,1.659400000000000000e+05,6.704000000000000000e+03,1.316310000000000000e+05,3.040000000000000000e+03,0.000000000000000000e+00,5.171000000000000000e+03,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.091420000000000000e+05,9.220000000000000000e+02,3.582200000000000000e+04,0.000000000000000000e+00,1.347000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.847000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.582000000000000000e+03,1.169404000000000000e+06,1.072820000000000000e+05,2.847000000000000000e+03,0.000000000000000000e+00,3.260000000000000000e+02,4.130000000000000000e+02,3.900000000000000000e+01,0.000000000000000000e+00,3.002500000000000000e+04,4.146600000000000000e+04,0.000000000000000000e+00,2.039700000000000000e+04,5.230000000000000000e+02,1.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.152000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.208300000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,2.005000000000000000e+03,4.552100000000000000e+04,1.532510250000000000e+08,1.145395000000000000e+06,4.827000000000000000e+03,3.940000000000000000e+02,1.289200000000000000e+04,3.724900000000000000e+04,6.036000000000000000e+03,5.928300000000000000e+04,3.251846000000000000e+06,7.340300000000000000e+04,2.107108000000000000e+06,1.440000000000000000e+02,8.947400000000000000e+04,0.000000000000000000e+00,1.120000000000000000e+02,3.524600000000000000e+04,9.200450000000000000e+05,0.000000000000000000e+00,4.427000000000000000e+03,0.000000000000000000e+00,1.111100000000000000e+04,1.897000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,2.050000000000000000e+02,8.865930000000000000e+05,2.510425750000000000e+08,6.509800000000000000e+04,0.000000000000000000e+00,4.832576000000000000e+06,6.457600000000000000e+04,1.663000000000000000e+03,4.085000000000000000e+03,5.923400000000000000e+04,1.835540000000000000e+05,1.041236000000000000e+06,3.900000000000000000e+01,1.569260000000000000e+05,0.000000000000000000e+00,3.551000000000000000e+03,6.884400000000000000e+04,9.366130000000000000e+05,0.000000000000000000e+00,6.232000000000000000e+03,0.000000000000000000e+00,6.150000000000000000e+02,1.983700000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.960000000000000000e+02,2.089500000000000000e+04,2.532920000000000000e+05,3.317140000000000000e+05,2.900000000000000000e+02,3.484500000000000000e+04,2.307000000000000000e+03,3.435000000000000000e+03,1.334000000000000000e+03,3.708000000000000000e+03,3.551000000000000000e+04,1.610000000000000000e+02,0.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.789000000000000000e+03,2.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.059000000000000000e+03,2.590000000000000000e+02
0.000000000000000000e+00,3.226000000000000000e+03,3.760000000000000000e+03,9.280000000000000000e+03,1.283000000000000000e+04,9.660000000000000000e+02,4.732430000000000000e+05,4.087000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.810000000000000000e+03,8.663800000000000000e+04,8.300000000000000000e+01,2.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.166000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.575000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,6.366000000000000000e+03,5.282879000000000000e+06,1.241400000000000000e+04,0.000000000000000000e+00,4.937222600000000000e+07,1.278000000000000000e+03,0.000000000000000000e+00,3.610000000000000000e+02,2.964000000000000000e+03,1.058730000000000000e+05,1.317000000000000000e+03,0.000000000000000000e+00,2.257000000000000000e+03,0.000000000000000000e+00,1.400000000000000000e+01,4.914000000000000000e+03,2.952000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.287800000000000000e+04,9.745800000000000000e+04,4.000000000000000000e+00,0.000000000000000000e+00,2.203000000000000000e+03,2.746581000000000000e+06,1.180000000000000000e+02,1.144500000000000000e+04,2.573000000000000000e+03,3.895100000000000000e+04,4.075000000000000000e+04,0.000000000000000000e+00,5.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.090700000000000000e+04,9.482000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014900000000000000e+04,9.552000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.232500000000000000e+04,1.037010000000000000e+05,1.452000000000000000e+03,0.000000000000000000e+00,5.274000000000000000e+03,9.347000000000000000e+03,3.159090000000000000e+05,1.138000000000000000e+03,1.760600000000000000e+04,4.639000000000000000e+04,9.242340000000000000e+05,0.000000000000000000e+00,4.144000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.127000000000000000e+03,5.574000000000000000e+03,0.000000000000000000e+00,2.220000000000000000e+02,0.000000000000000000e+00,5.113000000000000000e+03,1.000000000000000000e+01
