0.000000000000000000e+00,3.000000000000000000e+00,8.300000000000000000e+01,2.234000000000000000e+04,3.125200000000000000e+04,2.080000000000000000e+02,4.000000000000000000e+00,9.726000000000000000e+03,3.635000000000000000e+03,4.000000000000000000e+00,3.406000000000000000e+03,6.126000000000000000e+03,4.288000000000000000e+03,1.312800000000000000e+04,0.000000000000000000e+00,7.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.760000000000000000e+02,1.110000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.375000000000000000e+03,2.180000000000000000e+02
0.000000000000000000e+00,3.018020000000000000e+05,3.486000000000000000e+03,7.577500000000000000e+04,3.722000000000000000e+03,0.000000000000000000e+00,1.234000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,4.250000000000000000e+02,5.600000000000000000e+01,1.211170000000000000e+05,3.800000000000000000e+01,6.081700000000000000e+04,0.000000000000000000e+00,8.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.549300000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,1.626000000000000000e+03,1.367835000000000000e+06,1.423940000000000000e+05,4.638600000000000000e+04,6.600000000000000000e+01,1.531000000000000000e+03,5.555000000000000000e+03,2.620000000000000000e+02,9.500000000000000000e+02,2.327900000000000000e+04,2.798800000000000000e+04,5.140000000000000000e+02,2.238900000000000000e+04,1.956000000000000000e+03,6.970000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.540000000000000000e+02,9.081000000000000000e+03,0.000000000000000000e+00,5.300000000000000000e+01,0.000000000000000000e+00,3.327200000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,1.169100000000000000e+04,3.532000000000000000e+04,1.534366250000000000e+08,1.065655000000000000e+06,3.546000000000000000e+03,8.544000000000000000e+03,1.326700000000000000e+04,5.023000000000000000e+04,8.482000000000000000e+03,7.358900000000000000e+04,2.506104000000000000e+06,8.181700000000000000e+04,1.934368000000000000e+06,3.800000000000000000e+01,7.961500000000000000e+04,0.000000000000000000e+00,2.030000000000000000e+02,3.158200000000000000e+04,9.323760000000000000e+05,0.000000000000000000e+00,6.054000000000000000e+03,0.000000000000000000e+00,1.367100000000000000e+04,1.472500000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,3.070000000000000000e+02,8.417950000000000000e+05,2.506383300000000000e+08,8.314100000000000000e+04,4.010000000000000000e+02,4.562921000000000000e+06,8.052000000000000000e+04,3.166000000000000000e+03,9.574000000000000000e+03,5.380400000000000000e+04,2.376970000000000000e+05,9.500890000000000000e+05,1.061000000000000000e+03,1.536450000000000000e+05,0.000000000000000000e+00,4.691000000000000000e+03,8.742400000000000000e+04,8.999980000000000000e+05,0.000000000000000000e+00,6.271000000000000000e+03,0.000000000000000000e+00,1.089000000000000000e+03,1.705600000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.522200000000000000e+04,2.670440000000000000e+05,3.131810000000000000e+05,9.380000000000000000e+02,4.606500000000000000e+04,2.376000000000000000e+03,5.402000000000000000e+03,2.020000000000000000e+03,4.640000000000000000e+03,4.585800000000000000e+04,6.050000000000000000e+02,0.000000000000000000e+00,1.280000000000000000e+03,0.000000000000000000e+00,7.080000000000000000e+02,3.715000000000000000e+03,3.981000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.019000000000000000e+03,4.920000000000000000e+02
0.000000000000000000e+00,1.244000000000000000e+03,4.118000000000000000e+03,2.840500000000000000e+04,1.500500000000000000e+04,0.000000000000000000e+00,5.726890000000000000e+05,5.783200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.801000000000000000e+03,9.357100000000000000e+04,1.041000000000000000e+04,5.120000000000000000e+02,0.000000000000000000e+00,3.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.911000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.390000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,3.840000000000000000e+02,0.000000000000000000e+00,6.500000000000000000e+03,5.192635000000000000e+06,1.439000000000000000e+04,1.860000000000000000e+02,4.994445700000000000e+07,1.437000000000000000e+03,6.450000000000000000e+02,2.270000000000000000e+02,1.515000000000000000e+03,1.134160000000000000e+05,2.116000000000000000e+03,0.000000000000000000e+00,2.563000000000000000e+03,0.000000000000000000e+00,3.200000000000000000e+01,1.439000000000000000e+03,2.113000000000000000e+03,0.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.010000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.631500000000000000e+04,1.097750000000000000e+05,1.840000000000000000e+02,0.000000000000000000e+00,6.681000000000000000e+03,3.223646000000000000e+06,5.800000000000000000e+02,1.167500000000000000e+04,6.740000000000000000e+03,4.865700000000000000e+04,4.521200000000000000e+04,0.000000000000000000e+00,3.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.694900000000000000e+04,7.766000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.048200000000000000e+04,7.634000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+02,3.858500000000000000e+04,5.834700000000000000e+04,6.810000000000000000e+02,0.000000000000000000e+00,3.178800000000000000e+04,5.971000000000000000e+03,7.020850000000000000e+05,8.940000000000000000e+02,6.814000000000000000e+03,6.367700000000000000e+04,1.668040000000000000e+05,1.000000000000000000e+00,1.869000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.177000000000000000e+03,7.197000000000000000e+03,0.000000000000000000e+00,7.498000000000000000e+03,0.000000000000000000e+00,2.997000000000000000e+03,1.300000000000000000e+01
