0.000000000000000000e+00,1.140000000000000000e+02,1.350000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,2.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.610000000000000000e+02,9.290000000000000000e+02,1.800000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.241530492000000000e+09,1.695821000000000000e+06,0.000000000000000000e+00,2.158390000000000000e+05,1.251700000000000000e+04,3.948000000000000000e+03,3.125000000000000000e+03,3.315000000000000000e+03,1.200000000000000000e+01,8.579600000000000000e+04,7.907000000000000000e+04,5.438000000000000000e+03,3.019089000000000000e+07,8.174540000000000000e+05,6.332960000000000000e+05,1.262599000000000000e+06,1.562624900000000000e+07,1.950000000000000000e+05
0.000000000000000000e+00,1.527387000000000000e+06,5.486148400000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.245824300000000000e+07,1.670170000000000000e+05,7.534300000000000000e+04,0.000000000000000000e+00,6.599000000000000000e+04,0.000000000000000000e+00,5.415500000000000000e+04,1.001500000000000000e+04,1.251406600000000000e+07,8.425000000000000000e+04,7.391800000000000000e+04,0.000000000000000000e+00,4.351000000000000000e+03,3.220000000000000000e+03
0.000000000000000000e+00,2.298400000000000000e+04,1.665900000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,4.176700000000000000e+04,1.000000000000000000e+00,2.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.831780000000000000e+05,3.765100000000000000e+04,4.904600000000000000e+04,0.000000000000000000e+00,7.384000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.106520000000000000e+05,9.700000000000000000e+01,0.000000000000000000e+00,4.406750000000000000e+06,1.745000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.382000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.295000000000000000e+03,9.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.238000000000000000e+03,1.553884900000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.140527769000000000e+09,8.170000000000000000e+02,1.368800000000000000e+04,0.000000000000000000e+00,1.338000000000000000e+03,0.000000000000000000e+00,2.335900000000000000e+04,1.144000000000000000e+03,3.112228000000000000e+06,5.330000000000000000e+02,1.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
0.000000000000000000e+00,4.190700000000000000e+04,5.142390000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.172200000000000000e+04,7.749810000000000000e+05,2.500000000000000000e+01,0.000000000000000000e+00,4.575000000000000000e+03,0.000000000000000000e+00,6.530000000000000000e+02,1.600000000000000000e+02,1.130560000000000000e+05,4.824200000000000000e+04,1.267900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.932800000000000000e+04,1.827750000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,3.321100000000000000e+04,1.308000000000000000e+03,4.604870000000000000e+05,0.000000000000000000e+00,6.770000000000000000e+02,0.000000000000000000e+00,1.444000000000000000e+03,6.000000000000000000e+00,1.098200000000000000e+04,5.698400000000000000e+04,7.529100000000000000e+04,0.000000000000000000e+00,2.180000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,1.619000000000000000e+03,4.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,1.170000000000000000e+02,0.000000000000000000e+00,2.133609000000000000e+06,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.264000000000000000e+03,9.460300000000000000e+04,4.720000000000000000e+02,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.717000000000000000e+03,6.031070000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.703800000000000000e+04,1.359200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.210790000000000000e+05,0.000000000000000000e+00,3.320000000000000000e+02,4.290000000000000000e+02,7.618200000000000000e+04,1.659200000000000000e+04,4.861000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
