void,dirt,sand,grass,tree,pole,water,sky,vehicle,object,asphalt,gravel,building,mulch,rock-bed,log,bicycle,person,fence,bush,sign,rock,bridge,concrete,picnic-table,dice
0.0,0.0,0.0,0.790223,0.89116,0.0,0.0,0.7137687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2888321,0.0,0.0,0.0,0.0,0.0,0.85273784
0.0,0.0,0.0,0.43110636,0.8966455,0.0,0.0,0.8929328,0.0,0.0,0.0,0.7782808,0.9154843,0.0,0.0,0.0,0.0,0.0,0.0,0.64466876,0.0,0.0,0.0,0.0,0.0,0.84921247
0.0,0.0,0.0,0.88097167,0.9504477,0.0,0.0,0.69440174,0.0,0.0,0.0,0.5655551,0.0,0.81734973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94251055
0.0,0.0,0.0,0.8338016,0.90084195,0.0,0.0,0.7654796,0.0,0.0,0.0,0.8268975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36825407,0.0,0.0,0.0,0.0,0.0,0.903454
0.0,0.0,0.0,0.9005611,0.90329856,0.0,0.0,0.0,0.027440272,0.0,0.2587478,0.0,0.0,0.29495394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8836522
0.0,0.0,0.0,0.6299614,0.9184428,0.0,0.0,0.56373847,0.0,0.0,0.0,0.12883142,0.0,0.49692363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095164
0.0,0.0,0.0,0.74829537,0.9084495,0.0,0.0,0.8833799,0.0,0.0,0.0,0.83691585,0.0,0.61327016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9076427
0.0,0.0,0.0,0.95487523,0.93797696,0.0,0.0,0.6134986,0.0,0.0,0.0,0.0,0.13878563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95784354
0.0,0.0,0.0,0.9584654,0.9541404,0.0,0.0,0.61208874,0.0,0.0,0.0,0.9020988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96517175
0.0,0.0,0.0,0.7914946,0.9469172,0.0,0.0,0.76924384,0.0,0.0,0.0,0.9123006,0.0,0.58865625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9164059
0.0,0.0,0.0,0.979317,0.62508255,0.0,0.0,0.82833534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8111734
0.0,0.0,0.0,0.5439981,0.913907,0.0,0.0,0.84100777,0.0,0.0,0.0,0.5521345,0.0,0.8433762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9018578
0.0,0.0,0.0,0.80019796,0.93570447,0.0,0.0,0.5628315,0.0,0.0,0.0,0.8610109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9278541
0.0,0.0,0.0,0.8665674,0.87967044,0.0,0.0,0.68771994,0.0,0.0,0.0,0.0,0.0,0.88897765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222252
0.0,0.0,0.0,0.6766111,0.95865726,0.0,0.0,0.6763942,0.0,0.0,0.0,0.7085769,0.0,0.14179744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8238372
0.0,0.0,0.0,0.79625535,0.8246055,0.0,0.0,0.6500468,0.0,0.0,0.0,0.6142928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862241
0.0,0.0,0.0,0.8236768,0.9615156,0.0,0.0,0.95494694,0.0,0.0,0.0,0.6328035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12678558,0.0,0.0,0.0,0.0,0.0,0.91774577
0.0,0.0,0.0,0.44971982,0.94212824,0.0,0.0,0.63805777,0.0,0.0,0.0,0.0,0.0,0.5622538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8380391
0.0,0.0,0.0,0.93480736,0.7171233,0.0,0.0,0.8334486,0.058800202,0.0,0.0,0.0,0.60458845,0.0,0.0,0.0,0.0,0.0,0.0,0.7130706,0.0,0.0,0.0,0.0,0.0,0.85029864
0.0,0.0,0.0,0.9782586,0.91901976,0.0,0.0,0.70360947,0.0,0.0,0.0,0.33790436,0.45415777,0.20928726,0.0,0.0,0.0,0.0,0.0,0.020586183,0.0,0.0,0.0,0.0,0.0,0.9482083
0.0,0.0,0.0,0.9917376,0.956223,0.0,0.0,0.41510165,0.0,0.0,0.0,0.0,0.0,0.098015636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97281975
0.0,0.0,0.0,0.8489183,0.8881434,0.0,0.0,0.652869,0.0,0.0,0.0,0.93395114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19633037,0.0,0.0,0.0,0.0,0.0,0.92133987
0.0,0.0,0.0,0.8236272,0.95059496,0.0,0.0,0.58466506,0.0,0.0,0.0,0.0,0.032826748,0.42264405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92438954
