void,dirt,2,grass,tree,pole,water,sky,vehicle,object,asphalt,11,building,13,14,log,16,person,fence,dice
0.0,0.8550111,0.81549114,0.0,0.0,0.9722825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49323615,0.0,0.0,0.0,0.0,0.0,0.9052847
0.0,0.9302034,0.38608053,0.0,0.0,0.9624869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81197494,0.0,0.0,0.0,0.0,0.0,0.9338281
0.0,0.63823175,0.21031465,0.0,0.0,0.9838878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612475,0.0,0.0,0.0,0.0,0.0,0.8622322
0.0,0.9160075,0.89794856,0.0,0.0,0.916896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6610246,0.0,0.0,0.0,0.0,0.0,0.92963237
0.0,0.7849606,0.8500483,0.0,0.0,0.910444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3706951,0.0,0.0,0.0,0.0,0.0,0.8211957
0.0,0.91400176,0.7999709,0.0,0.0,0.990591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7478492,0.0,0.0,0.0,0.0,0.0,0.93527776
0.0,0.448461,0.8367156,0.0,0.0,0.9686565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27605715,0.0,0.0,0.0,0.0,0.0,0.74791276
0.0,0.70707715,0.8085314,0.0,0.0,0.88206446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070574306,0.0,0.0,0.0,0.0,0.0,0.75283074
0.0,0.8989812,0.7582971,0.0,0.0,0.9257558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47445297,0.0,0.0,0.0,0.0,0.0,0.8875825
0.0,0.6269757,0.2355783,0.0,0.0,0.9746188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636064,0.0,0.0,0.0,0.0,0.0,0.8695751
0.0,0.9546921,0.80779374,0.0,0.0,0.96487993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7677038,0.0,0.0,0.0,0.0,0.0,0.949477
0.0,0.8257203,0.83834547,0.0,0.0,0.9896052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5846249,0.0,0.0,0.0,0.0,0.0,0.9064822
0.0,0.6715687,0.8848363,0.0,0.0,0.95860296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34396204,0.0,0.0,0.0,0.0,0.0,0.8320152
0.0,0.7748775,0.7223394,0.0,0.0,0.7976362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65164644,0.0,0.0,0.0,0.0,0.0,0.83534503
0.0,0.96057004,0.14587419,0.0,0.0,0.9065121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171126,0.0,0.0,0.0,0.0,0.0,0.91049004
