void,dirt,2,grass,tree,pole,water,sky,vehicle,object,asphalt,11,building,13,14,log,16,person,fence,dice
0.0,0.79729986,0.76211077,0.0,0.0,0.98805606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5340814,0.0,0.44628334,0.0012297395,0.6228786,0.0,0.8617092
0.0,0.92584157,0.59500676,0.0,0.0,0.9768393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91357946,0.8421758,0.16312057,0.0,0.0,0.0,0.9675382
0.0,0.7565056,0.21456873,0.0,0.0,0.9632341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72952676,0.0,0.0,0.0,0.5564993,0.0,0.9042318
0.0,0.6820029,0.8834054,0.0,0.0,0.20543998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40764934,0.0,0.0,0.0,0.3483676,0.0,0.81462806
0.0,0.7341386,0.50598025,0.0,0.0,0.98164433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7823826,0.0,0.0,0.0,0.48411828,0.0,0.92474216
0.0,0.8636205,0.80097985,0.0,0.0,0.9615579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7521207,0.16623522,0.0,0.0,0.67696947,0.0,0.9158416
0.0,0.8314148,0.52003187,0.0,0.0,0.9757169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8514895,0.0,0.0,0.0,0.4537349,0.0,0.9416979
0.0,0.81901044,0.9123873,0.0,0.0,0.931709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5869503,0.0,0.0,0.0,0.10136071,0.0,0.90708596
0.0,0.9821058,0.2511445,0.0,0.0,0.90606433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7890419,0.86218077,0.38458198,0.0,0.0,0.0,0.92487586
0.0,0.916004,0.8160628,0.0,0.0,0.91008496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42003953,0.0,0.0,0.0,0.31513962,0.0,0.899299
