void,dirt,2,grass,tree,pole,water,sky,vehicle,object,asphalt,11,building,13,14,log,16,person,fence,dice
0.0,0.9753069,0.91189104,0.0,0.0,0.9682609,0.71688426,0.0,0.0,0.0,0.0,0.0,0.0,0.9342692,0.67351735,0.0,0.0,0.55208474,0.0,0.9763676
0.0,0.97207034,0.9359438,0.0,0.0,0.97383153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8804203,0.0,0.0,0.0,0.0,0.0,0.97542536
0.0,0.94469035,0.8692768,0.0,0.0,0.97740966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89095515,0.0,0.9820779,0.0,0.82739615,0.0,0.96834636
0.0,0.9339005,0.93654686,0.0,0.0,0.97955775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8165163,0.0,0.0,0.0,0.09792285,0.0,0.9629722
0.0,0.95460165,0.80541325,0.0,0.0,0.97448397,0.67672414,0.0,0.0,0.46336997,0.0,0.0,0.0,0.9205749,0.94151145,0.66175157,0.0,0.0,0.0,0.9735048
0.0,0.966119,0.9560352,0.0,0.0,0.9952588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9070579,0.0,0.0,0.0,0.7714791,0.85262996,0.9825729
0.0,0.8954419,0.91906613,0.0,0.0,0.99068415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9162439,0.0,0.9774431,0.0,0.7403577,0.0,0.96536326
0.0,0.73244315,0.7263567,0.07277138,0.0,0.9754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7836996,0.0,0.53407484,0.0,0.8372553,0.0,0.92291886
0.0,0.9783564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991022,0.0,0.0,0.0,0.0,0.0,0.993612
0.0,0.9333739,0.89281666,0.0,0.0,0.9411586,0.6358428,0.0,0.0,0.0,0.0,0.0,0.0,0.93564427,0.7980858,0.0,0.6111227,0.60058725,0.0,0.95437324
0.0,0.8919424,0.9273114,0.0,0.0,0.9948746,0.0,0.0,0.0,0.0,0.0,0.7759088,0.0,0.8315356,0.0,0.89345974,0.5669491,0.69972444,0.8004906,0.9516493
0.0,0.9159311,0.9554093,0.0,0.0,0.9566267,0.0,0.0,0.0,0.66034335,0.0,0.0,0.37918836,0.8613863,0.0,0.0,0.0,0.4298992,0.0,0.957865
0.0,0.9802792,0.7644156,0.0,0.0,0.96302366,0.6427424,0.0,0.0,0.55627906,0.0,0.0,0.0,0.9154874,0.93110555,0.6029828,0.0,0.0,0.0,0.9767999
0.0,0.90658146,0.92688364,0.0,0.0,0.70044816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89706486,0.0,0.0,0.0,0.71459633,0.0,0.9453468
0.0,0.90953666,0.948809,0.0,0.0,0.67935014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81892425,0.0,0.0,0.0,0.6573916,0.0,0.9457218
0.0,0.9448493,0.7820296,0.0,0.0,0.9371042,0.55595815,0.0,0.0,0.49818182,0.0,0.0,0.0,0.8417439,0.91832876,0.6216553,0.0,0.0,0.0,0.9542739
0.0,0.92744935,0.9246721,0.0,0.0,0.9872147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8554137,0.0,0.0,0.0,0.046693336,0.0,0.96040493
0.0,0.95904845,0.90695286,0.0,0.0,0.97879523,0.0,0.0,0.0,0.18618989,0.0,0.0,0.58459437,0.8783787,0.0,0.0,0.0,0.4830472,0.0,0.9685872
0.0,0.94980574,0.9363296,0.0,0.0,0.99137896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8594369,0.0,0.0,0.0,0.45612276,0.6424732,0.96964496
0.0,0.9630455,0.89282775,0.0,0.0,0.97433186,0.0,0.0,0.0,0.40693858,0.0,0.0,0.585741,0.86163765,0.0,0.0,0.69511306,0.62709385,0.0,0.9686749
0.0,0.9860292,0.8963724,0.4417354,0.0,0.9865705,0.7757651,0.88233364,0.0,0.5799872,0.0,0.0,0.0,0.8981383,0.93637097,0.86251795,0.0,0.0,0.0,0.9843481
0.0,0.9607142,0.9442779,0.0,0.0,0.97508734,0.6849048,0.0,0.0,0.0,0.0,0.0,0.0,0.97819763,0.6965047,0.0,0.0,0.0,0.0,0.98316926
0.0,0.8064594,0.94475853,0.0,0.0,0.6415743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8314872,0.0,0.0,0.5577062,0.5947432,0.0,0.9299041
0.0,0.94832516,0.9458017,0.0,0.91159445,0.96968746,0.0,0.0,0.9458301,0.0,0.0,0.0,0.0,0.7747684,0.97611105,0.0,0.0,0.77210927,0.0,0.97369313
0.0,0.93133515,0.8191907,0.0,0.0,0.9379565,0.0,0.0,0.0,0.77136683,0.0,0.0,0.277116,0.5807964,0.0,0.0,0.87898505,0.78612274,0.0,0.9203681
0.0,0.94537896,0.91671133,0.0,0.0,0.9810999,0.7126859,0.0,0.0,0.0,0.0,0.0,0.0,0.8828968,0.9128266,0.0,0.0,0.6292712,0.0,0.96896744
0.0,0.85051453,0.91253287,0.0,0.0,0.75105137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770203,0.0,0.0,0.0,0.5473731,0.0,0.9154735
0.0,0.89446,0.8728312,0.026548672,0.0,0.9751547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89190054,0.8672732,0.0,0.0,0.6886183,0.0,0.95431423
0.0,0.79759336,0.769795,0.0,0.0,0.9591644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80439353,0.6933692,0.0,0.7366316,0.8286529,0.0,0.91699827
0.0,0.9435057,0.85173416,0.0,0.0,0.8554911,0.61846584,0.0,0.0,0.0,0.0,0.0,0.0,0.9039207,0.69041854,0.0,0.6458952,0.619561,0.0,0.9393676
0.0,0.8783937,0.8732821,0.23718888,0.0,0.98782986,0.5110294,0.0,0.0,0.0,0.0,0.0,0.0,0.9092316,0.0,0.0,0.0,0.72833014,0.0,0.96633595
