void,dirt,2,grass,tree,pole,water,sky,vehicle,object,asphalt,11,building,13,14,log,16,person,fence,dice
0.0,0.91316235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94614846,0.0,0.0,0.0,0.0,0.0,0.95920444
0.0,0.9382212,0.9218177,0.0,0.0,0.9911234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8871626,0.0,0.0,0.0,0.6925863,0.78315806,0.9668824
0.0,0.90263516,0.82004493,0.0,0.0,0.97628903,0.6064604,0.7396473,0.0,0.75477237,0.0,0.0,0.5731737,0.8248289,0.0,0.0,0.0,0.7829644,0.0,0.9479748
0.0,0.96367794,0.8994941,0.0,0.0,0.9862218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9193872,0.0,0.0,0.0,0.0,0.90710616,0.976428
0.0,0.9729453,0.7923042,0.0,0.0,0.9822025,0.68782383,0.0,0.0,0.5364299,0.0,0.0,0.0,0.9713827,0.8711023,0.67981255,0.0,0.0,0.0,0.9863789
0.0,0.9331569,0.9315983,0.0,0.8970284,0.9586835,0.0,0.0,0.91701144,0.0,0.0,0.0,0.0,0.8110467,0.9524959,0.0,0.0,0.6584415,0.0,0.96435636
0.0,0.9316224,0.9226932,0.0,0.0,0.97245234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9330893,0.0,0.0,0.76902384,0.8710469,0.0,0.9691363
0.0,0.9786942,0.92550325,0.0,0.0,0.96783173,0.0,0.5405697,0.8987019,0.0,0.0,0.0,0.0,0.8006149,0.94582844,0.46095717,0.0,0.0,0.0,0.9771432
0.0,0.9152209,0.9126666,0.0,0.0,0.95548886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91628355,0.0,0.0,0.7984997,0.8533434,0.0,0.95783335
0.0,0.95218486,0.8544735,0.0,0.0,0.9710466,0.0,0.0,0.0,0.7649123,0.0,0.0,0.5528359,0.8388398,0.0,0.0,0.81913716,0.73539436,0.0,0.9603863
0.0,0.95362145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9690507,0.0,0.0,0.0,0.0,0.0,0.9781189
0.0,0.99420595,0.8789942,0.0,0.0,0.965809,0.8014493,0.0,0.0,0.0,0.0,0.0,0.0,0.88426185,0.8893693,0.0,0.0,0.0,0.0,0.97877866
0.0,0.8882208,0.940392,0.0,0.0,0.9727822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93028915,0.0,0.0,0.0,0.7750383,0.0,0.9581263
0.0,0.68362993,0.8031875,0.0,0.0,0.89119214,0.0,0.0,0.0,0.48170117,0.0,0.0,0.4206274,0.16756544,0.0,0.0,0.0,0.47161117,0.0,0.7827218
0.0,0.9432068,0.9509509,0.0,0.0,0.9290699,0.0,0.0,0.0,0.6847876,0.0,0.0,0.42481202,0.8901226,0.0,0.0,0.7551221,0.76139134,0.0,0.96116364
0.0,0.93338114,0.9210268,0.0,0.0,0.9686517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80416757,0.0,0.0,0.0,0.71623737,0.0,0.9590256
0.0,0.7501716,0.8085575,0.69411767,0.0,0.9671964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391484,0.71372855,0.0,0.8575486,0.67392474,0.0,0.9022361
0.0,0.9521017,0.9279331,0.0,0.0,0.992617,0.0,0.0,0.0,0.0,0.8057554,0.0,0.0,0.890046,0.0,0.0,0.0,0.71146274,0.87575394,0.97378474
0.0,0.9744056,0.85299206,0.556,0.0,0.98202133,0.75781125,0.7083584,0.21215352,0.7067576,0.0,0.0,0.0,0.8962,0.9217357,0.78812385,0.0,0.0,0.0,0.97916144
0.0,0.9805331,0.61030024,0.53158575,0.0,0.9502972,0.8153448,0.8027638,0.0,0.6239804,0.0,0.0,0.0,0.926878,0.908406,0.7383233,0.0,0.0,0.0,0.97091144
0.0,0.91380906,0.91066,0.0,0.0,0.9919986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835657,0.0,0.0,0.0,0.751226,0.8060036,0.96278733
0.0,0.9177127,0.8621713,0.6380182,0.0,0.96352416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91057754,0.7847754,0.0,0.0,0.8014474,0.0,0.9558607
0.0,0.9393163,0.8190295,0.44373673,0.0,0.8940102,0.744194,0.0,0.0,0.0,0.0,0.0,0.0,0.91118264,0.71875834,0.0,0.7803808,0.71000624,0.0,0.9431966
0.0,0.9100625,0.8740334,0.0,0.0,0.9848866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9011626,0.0,0.9653824,0.0,0.81252,0.0,0.9633338
0.0,0.89586735,0.87465996,0.0,0.0,0.9558909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9144211,0.0,0.0,0.69056404,0.7959288,0.0,0.95323044
0.0,0.92009765,0.7932716,0.0,0.0,0.96834636,0.67913383,0.0,0.0,0.5090726,0.0,0.0,0.0,0.8520787,0.9125224,0.6574742,0.0,0.0,0.0,0.9583876
0.0,0.91208947,0.8159084,0.0,0.0,0.9234685,0.0,0.0,0.0,0.69688284,0.0,0.0,0.57249576,0.0,0.0,0.0,0.91214675,0.85107464,0.0,0.9056801
0.0,0.7891948,0.5807259,0.36809435,0.0,0.97621673,0.0,0.41535777,0.0,0.46257198,0.0,0.0,0.0,0.7239287,0.5407674,0.5154405,0.0,0.6563121,0.0,0.92067057
0.0,0.88604516,0.8410649,0.0,0.0,0.9413519,0.4861111,0.7287279,0.0,0.0,0.0,0.8858895,0.60849166,0.7981359,0.0,0.0,0.27271488,0.60816634,0.0,0.92317146
0.0,0.96374464,0.6341679,0.5898106,0.0,0.9755341,0.71123594,0.7595276,0.0,0.6079944,0.0,0.0,0.0,0.92007077,0.8835469,0.71005327,0.0,0.0,0.0,0.97413284
0.0,0.9772898,0.8543577,0.5755814,0.0,0.95430416,0.628506,0.0,0.0,0.0,0.0,0.0,0.0,0.9230164,0.77043,0.0,0.6147809,0.68919754,0.0,0.96988934
0.0,0.812239,0.83610517,0.33784965,0.0,0.97153556,0.5194805,0.5022091,0.0,0.0,0.0,0.0,0.0,0.7056717,0.6800834,0.7524006,0.0,0.78238183,0.0,0.92057294
0.0,0.9749303,0.7777067,0.0,0.0,0.95719427,0.6465632,0.0,0.0,0.45607108,0.0,0.0,0.0,0.922001,0.88739586,0.6665992,0.0,0.0,0.0,0.9746328
0.0,0.92493826,0.9434164,0.0,0.9142239,0.9361179,0.0,0.0,0.9373951,0.0,0.0,0.0,0.0,0.79750645,0.9644811,0.0,0.0,0.7031616,0.0,0.9632574
0.0,0.98143595,0.8865575,0.73417723,0.0,0.9608228,0.78587025,0.0,0.0,0.0,0.0,0.0,0.0,0.9255333,0.7883068,0.0,0.0,0.773951,0.0,0.97401434
0.0,0.8004108,0.823623,0.4342032,0.0,0.9815242,0.77797836,0.30890054,0.0,0.0,0.0,0.0,0.0,0.8555348,0.25114855,0.57345027,0.0,0.8057759,0.0,0.94947916
0.0,0.93225163,0.932691,0.0,0.0,0.9942457,0.0,0.0,0.0,0.0,0.83596367,0.0,0.0,0.8510988,0.0,0.0,0.0,0.7091431,0.84641993,0.9702873
0.0,0.7604437,0.8316857,0.0,0.0,0.98489773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7328439,0.0,0.0,0.0,0.0,0.0,0.8978915
0.0,0.9557591,0.94240236,0.0,0.0,0.99373627,0.0,0.0,0.0,0.0,0.8369623,0.0,0.0,0.9250842,0.0,0.0,0.0,0.71322864,0.8530965,0.9778911
0.0,0.90962833,0.9355649,0.0,0.0,0.61447835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7939709,0.0,0.0,0.0,0.65463257,0.8325123,0.9377283
0.0,0.94039583,0.90943754,0.635514,0.0,0.92503095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916427,0.45006615,0.0,0.636153,0.86869866,0.0,0.95375913
0.0,0.9916425,0.8454894,0.0,0.0,0.94400823,0.71920514,0.0,0.0,0.0,0.0,0.0,0.0,0.9164366,0.8393628,0.0,0.0,0.46573752,0.0,0.9709167
0.0,0.91515523,0.89892817,0.0,0.0,0.9871311,0.0,0.0,0.0,0.0,0.0,0.797159,0.0,0.84284157,0.0,0.8960726,0.7030401,0.7837195,0.51357204,0.9485239
0.0,0.86837715,0.9390616,0.0,0.0,0.9475566,0.0,0.0,0.0,0.70369995,0.0,0.0,0.4676187,0.79399943,0.0,0.0,0.0,0.62422633,0.0,0.9389549
0.0,0.94017816,0.92682314,0.0,0.0,0.99397403,0.0,0.0,0.0,0.0,0.85434055,0.0,0.0,0.87662226,0.0,0.0,0.0,0.6500986,0.85479575,0.9737292
0.0,0.98777384,0.52917176,0.48164684,0.0,0.9295129,0.7598898,0.6798349,0.25379172,0.47900763,0.0,0.0,0.0,0.9201677,0.9229979,0.7974831,0.0,0.0,0.0,0.9631706
