void,dirt,2,grass,tree,pole,water,sky,vehicle,object,asphalt,11,building,13,14,log,16,person,fence,dice
0.0,0.8667156,0.7947649,0.0,0.0,0.9824139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846192,0.0,0.5476263,0.0,0.76666665,0.0,0.96011937
0.0,0.9669304,0.9096417,0.0,0.0,0.9704038,0.6234511,0.0,0.0,0.0,0.0,0.0,0.0,0.8879009,0.8882102,0.0,0.7299949,0.6914145,0.0,0.97000957
0.0,0.87950253,0.9145448,0.0,0.0,0.9708433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8853887,0.814691,0.0,0.0,0.7094107,0.0,0.94652736
0.0,0.9356673,0.893661,0.0,0.0,0.9705584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88848287,0.0,0.0,0.0,0.87466913,0.0,0.96449476
0.0,0.9288782,0.9140264,0.0,0.0,0.97680813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91771996,0.0,0.0,0.0,0.85872626,0.0,0.9679284
0.0,0.8458784,0.95778453,0.0,0.0,0.99249613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8983499,0.0,0.0,0.0,0.5018119,0.8392654,0.9363212
0.0,0.9819465,0.93100375,0.0,0.0,0.97854936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91534877,0.0,0.0,0.0,0.6238563,0.0,0.9816545
0.0,0.9440706,0.944178,0.0,0.0,0.97553265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9214124,0.0,0.0,0.12296227,0.9129794,0.0,0.97131556
0.0,0.9500505,0.8508105,0.0,0.0,0.85116345,0.52604854,0.0,0.0,0.0,0.0,0.0,0.0,0.90414417,0.6955494,0.0,0.6257539,0.65828025,0.0,0.94082206
0.0,0.9740036,0.91821307,0.0,0.0,0.9776191,0.6036122,0.0,0.0,0.0,0.0,0.0,0.0,0.92162067,0.90642554,0.0,0.0,0.82274383,0.0,0.97798353
0.0,0.9523482,0.9485357,0.0,0.0,0.99605036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125718,0.0,0.0,0.0,0.5959683,0.7552029,0.97577345
0.0,0.9592935,0.92111874,0.0,0.0,0.9609879,0.5744302,0.0,0.0,0.0,0.0,0.0,0.0,0.9234891,0.8850947,0.0,0.74189526,0.4439811,0.0,0.96586025
0.0,0.9803885,0.7676088,0.0,0.0,0.9795969,0.6791559,0.0,0.0,0.0,0.0,0.0,0.0,0.9570423,0.89551455,0.7244716,0.0,0.0,0.0,0.9835139
0.0,0.9464131,0.9179832,0.0,0.0,0.96745867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8367267,0.0,0.0,0.7189094,0.49087867,0.0,0.9597582
0.0,0.98126596,0.9173104,0.0,0.0,0.96408,0.6554676,0.0,0.0,0.0,0.0,0.0,0.0,0.92975307,0.88031334,0.0,0.0,0.76700276,0.0,0.97684157
0.0,0.9620882,0.9595168,0.0,0.0,0.99526024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90361005,0.0,0.0,0.0,0.7872472,0.8953972,0.9816146
0.0,0.9292241,0.85773057,0.0,0.0,0.99387187,0.0,0.0,0.0,0.0,0.0,0.83992696,0.0,0.83431697,0.0,0.88473123,0.78324044,0.68159485,0.50485307,0.9579375
0.0,0.9545637,0.93619543,0.0,0.0,0.9966047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8940353,0.0,0.92732733,0.85322213,0.8924061,0.0,0.98233247
0.0,0.8425024,0.6158121,0.0,0.0,0.9903683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6088529,0.0,0.9705014,0.0,0.6429249,0.0,0.91898006
0.0,0.9365061,0.8794265,0.0,0.0,0.9930465,0.0,0.0,0.0,0.0,0.0,0.8027327,0.0,0.86576855,0.0,0.9168182,0.7747902,0.69802463,0.70362085,0.9579123
0.0,0.94705135,0.9398476,0.0,0.0,0.9899271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91639143,0.0,0.0,0.0,0.0012586116,0.0,0.97517055
0.0,0.9761621,0.9403308,0.0,0.0,0.9667711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91700506,0.0,0.0,0.0,0.45359412,0.0,0.9774874
0.0,0.9656187,0.9081724,0.0,0.0,0.9955211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9141116,0.0,0.0,0.0,0.032803588,0.80281264,0.9727209
0.0,0.94228995,0.9373337,0.0,0.0,0.99156505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8676882,0.0,0.0,0.0,0.54729444,0.7978819,0.9699579
0.0,0.9386477,0.8015508,0.0,0.0,0.95786315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87855226,0.8238669,0.0,0.8001183,0.8927744,0.0,0.9565226
