void,dirt,sand,grass,tree,pole,water,sky,vehicle,object,asphalt,gravel,building,mulch,rock-bed,log,bicycle,person,fence,bush,sign,rock,bridge,concrete,picnic-table,dice
0.0,0.0,0.0,0.0,0.90363306,0.0,0.0,0.58583474,0.0,0.0,0.0,0.0,0.0,0.8662755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8980444
0.0,0.0,0.0,0.0,0.9835633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88615084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9576824
0.0,0.0,0.0,0.9715134,0.8356617,0.0,0.0,0.9345109,0.71607465,0.0,0.007891414,0.0,0.8490439,0.0,0.0,0.0,0.0,0.0,0.0,0.82352644,0.0,0.0,0.0,0.0,0.0,0.9324498
0.0,0.0,0.0,0.85449165,0.9657216,0.0,0.0,0.37928843,0.0,0.0,0.0,0.0,0.0,0.9117007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9596961
0.0,0.0,0.0,0.09667025,0.9431175,0.0,0.0,0.9851377,0.70439,0.0,0.99111545,0.0,0.8862487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96621037
0.0,0.0,0.0,0.95662075,0.9509821,0.0,0.0,0.5393538,0.0,0.0,0.0,0.96972734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9671882
0.0,0.0,0.0,0.8075168,0.9526106,0.0,0.0,0.86021763,0.69157946,0.0,0.0,0.0,0.7491155,0.60354006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87316066
0.0,0.0,0.0,0.4375,0.9191627,0.0,0.0,0.32553452,0.0,0.0,0.0,0.5109312,0.0,0.9564803,0.0,0.016123831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9469424
0.0,0.0,0.0,0.8823282,0.8912312,0.0,0.0,0.9278447,0.8238891,0.0,0.0,0.0,0.8693028,0.6346149,0.0,0.0,0.0,0.0,0.0,0.58913743,0.0,0.0,0.0,0.0,0.0,0.914408
0.0,0.0,0.0,0.0,0.9011731,0.0,0.0,0.22183709,0.71798986,0.0,0.0,0.7217953,0.0,0.9165872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9380523
0.0,0.0,0.0,0.8528046,0.9152965,0.0,0.0,0.81097734,0.0,0.0,0.0,0.71423036,0.55834895,0.50814795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898343
0.0,0.0,0.0,0.9038343,0.9365192,0.0,0.0,0.8914692,0.0,0.0,0.0,0.9513115,0.83734804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95770615
0.0,0.0,0.0,0.70284986,0.91625285,0.0,0.0,0.65287864,0.0,0.0,0.0,0.44957983,0.0,0.8454055,0.0,0.083480924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892093
