void,dirt,2,grass,tree,pole,water,sky,vehicle,object,asphalt,11,building,13,14,log,16,person,fence,dice
0.0,0.9278566,0.8578078,0.0,0.0,0.92724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52919495,0.0,0.0,0.7884978,0.7307829,0.0,0.92575175
0.0,0.9484626,0.88766676,0.0,0.0,0.96817654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92104286,0.77974504,0.0,0.03145299,0.7127139,0.0,0.96513325
0.0,0.9227416,0.8948151,0.0,0.0,0.95871365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8770561,0.0,0.0,0.0,0.795685,0.0,0.9503086
0.0,0.8390586,0.9499131,0.0,0.0,0.63648635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8110692,0.0,0.0,0.0,0.611098,0.0,0.93135375
0.0,0.9517805,0.9389077,0.0,0.0,0.9811538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9190453,0.83205885,0.0,0.543429,0.674969,0.0,0.9693047
0.0,0.9818436,0.47421154,0.0,0.0,0.94072753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9109248,0.8496954,0.0,0.0,0.0,0.0,0.96090883
0.0,0.9439664,0.89658725,0.0,0.0,0.9626445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075185,0.0,0.0,0.0,0.7977246,0.0,0.9573919
0.0,0.872158,0.0,0.0,0.0,0.97686493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90610737,0.0,0.0,0.0,0.0,0.0,0.9729267
0.0,0.9324518,0.9215401,0.0,0.0,0.96691006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9520784,0.0,0.0,0.0,0.0,0.0,0.96985024
0.0,0.9829584,0.9234044,0.0,0.0,0.98133713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9135161,0.0,0.0,0.0,0.14642857,0.0,0.98207116
0.0,0.96218103,0.9218469,0.0,0.0,0.9615307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9141155,0.8532095,0.0,0.41019568,0.80564827,0.0,0.9670972
0.0,0.89092267,0.8213447,0.0,0.0,0.9891893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7348392,0.0,0.0,0.6483574,0.6429138,0.0,0.92008597
0.0,0.9719736,0.6522526,0.0,0.0,0.97989696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619023,0.86916924,0.0,0.0,0.0,0.0,0.98138976
0.0,0.7291835,0.82720137,0.0,0.0,0.93120015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394372,0.0,0.0,0.0,0.32980576,0.0,0.82955205
0.0,0.98015654,0.8378268,0.0,0.0,0.9833594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085611,0.77804357,0.0,0.0,0.0,0.0,0.9715395
0.0,0.92076874,0.79257077,0.0,0.0,0.95073444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81358534,0.0,0.0,0.0011560693,0.7192226,0.0,0.9296224
0.0,0.91344804,0.9237698,0.0,0.0,0.91269356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8987494,0.0,0.0,0.0,0.79934806,0.0,0.9468702
0.0,0.97925055,0.56954753,0.0,0.0,0.9592177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9280475,0.79903513,0.0,0.0,0.0,0.0,0.96612847
0.0,0.94864124,0.92719936,0.0,0.0,0.9740314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96602434,0.75158304,0.0,0.0,0.0,0.0,0.97763497
0.0,0.89487535,0.83007276,0.0,0.0,0.96812594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80150986,0.0,0.0,0.36347288,0.5230865,0.0,0.9220673
0.0,0.9871753,0.8298441,0.0,0.0,0.98808575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968919,0.8759837,0.0,0.0,0.0,0.0,0.9807387
0.0,0.7815054,0.8783137,0.0,0.0,0.94883376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4558673,0.0,0.0,0.0,0.0745679,0.0,0.8757665
0.0,0.83123636,0.80120474,0.0,0.0,0.9507757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88438165,0.63936114,0.0,0.0,0.40907863,0.0,0.91111934
0.0,0.9699856,0.9501031,0.0,0.0,0.9895322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9140749,0.0,0.0,0.0,0.0,0.0,0.9822678
0.0,0.9822528,0.84681803,0.0,0.0,0.9921704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9062157,0.8942632,0.0,0.0,0.0,0.0,0.98026866
0.0,0.9601104,0.9302147,0.0,0.0,0.9586455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8738277,0.0,0.0,0.0,0.777794,0.0,0.9687726
0.0,0.98028415,0.5112149,0.0,0.0,0.9396961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92644316,0.80788046,0.0,0.0,0.0,0.0,0.9590525
0.0,0.9379797,0.926575,0.0,0.0,0.9943468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8259397,0.0,0.0,0.0,0.77094156,0.0,0.9598628
0.0,0.8394134,0.79015493,0.0,0.0,0.96751744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83803976,0.79288024,0.0,0.65473354,0.7900899,0.0,0.92896354
0.0,0.9071713,0.9178541,0.0,0.0,0.9793034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9362038,0.7140649,0.0,0.6979129,0.52272725,0.0,0.9616063
0.0,0.93132097,0.90371877,0.0,0.0,0.9917481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83398914,0.0,0.0,0.0,0.7490045,0.0,0.9510942
