void,dirt,sand,grass,tree,pole,water,sky,vehicle,object,asphalt,gravel,building,mulch,rock-bed,log,bicycle,person,fence,bush,sign,rock,bridge,concrete,picnic-table,dice
0.0,0.0,0.0,0.19875,0.93050635,0.0,0.0,0.9872787,0.75325227,0.3204698,0.99242646,0.0,0.9639255,0.0,0.0,0.0,0.0,0.0,0.5544907,0.0,0.0,0.0,0.0,0.30453697,0.0,0.98176
0.0,0.0,0.0,0.87561554,0.92915434,0.0,0.0,0.72036636,0.0,0.0,0.0,0.44875064,0.7253571,0.95224047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473309
0.0,0.0,0.0,0.0,0.79467785,0.0,0.0,0.08843629,0.33765632,0.0,0.0,0.0,0.0,0.91641337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88131344
0.0,0.0,0.0,0.0,0.9851941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97847676,0.0,0.5339806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852563
0.0,0.0,0.0,0.9677492,0.9297698,0.0,0.0,0.6620825,0.0,0.0,0.0,0.89587355,0.3211488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96262157
0.0,0.0,0.0,0.832972,0.9108333,0.0,0.0,0.7599419,0.0,0.0,0.0,0.7191526,0.0,0.9522202,0.0,0.6645352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9422701
0.0,0.0,0.0,0.79781383,0.94191253,0.0,0.0,0.6659462,0.0,0.0,0.0,0.8837538,0.11642411,0.5497542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9271036
0.0,0.0,0.0,0.93642783,0.9632166,0.0,0.0,0.5869635,0.0,0.0,0.0,0.54273075,0.0,0.76803035,0.0,0.05959368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9457188
0.0,0.0,0.0,0.7720168,0.9361413,0.0,0.0,0.5650505,0.0,0.0,0.0,0.71271545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7223555,0.0,0.0,0.0,0.0,0.0,0.90106237
0.0,0.0,0.0,0.8948534,0.9646185,0.0,0.0,0.82183444,0.0,0.0,0.0,0.9452582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31830576,0.0,0.0,0.0,0.0,0.0,0.960185
0.0,0.0,0.0,0.0,0.9220437,0.0,0.0,0.7373403,0.0,0.0,0.0,0.79096043,0.4423408,0.93318623,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.5525111,0.0,0.0,0.0,0.9372569
0.0,0.0,0.0,0.57185066,0.9253096,0.0,0.4692454,0.9658332,0.0,0.0,0.0,0.8691012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30959302,0.0,0.0,0.0,0.0,0.0,0.88591176
0.0,0.0,0.0,0.9367689,0.928229,0.0,0.0,0.9005523,0.0043668123,0.0,0.0,0.9493381,0.0,0.7297297,0.0,0.0,0.0,0.0,0.0,0.16098335,0.0,0.0,0.0,0.0,0.0,0.9609593
0.0,0.0,0.0,0.0,0.9636006,0.0,0.0,0.33559212,0.0,0.0,0.0,0.0,0.0,0.9298049,0.0,0.09398722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95805234
0.0,0.0,0.0,0.65374345,0.9472884,0.0,0.0,0.87848467,0.0,0.0,0.0,0.4940371,0.0,0.8482443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91356504
