void,dirt,sand,grass,tree,pole,water,sky,vehicle,object,asphalt,gravel,building,mulch,rock-bed,log,bicycle,person,fence,bush,sign,rock,bridge,concrete,picnic-table,dice
0.0,0.0,0.0,0.9590801,0.89056605,0.18387097,0.0,0.7379452,0.0,0.0,0.0,0.74451613,0.26721764,0.17694995,0.0,0.0,0.0,0.0,0.0,0.42519814,0.0,0.0,0.0,0.0,0.0,0.9282241
0.00059276825,0.0,0.0,0.87500924,0.86389583,0.0,0.0,0.4724452,0.0,0.0,0.0,0.0,0.0,0.37947288,0.0,0.079543054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86026424
0.0,0.0,0.0,0.77437973,0.90496826,0.0,0.0,0.97678727,0.6234684,0.0,0.0,0.5027615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06916106,0.0,0.0,0.0,0.0,0.0,0.862278
0.0,0.0,0.0,0.7900342,0.8992505,0.0,0.0,0.774879,0.0,0.0,0.0,0.8637503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54315877,0.0,0.0,0.0,0.0,0.0,0.8953013
0.0,0.0,0.0,0.80532867,0.95794773,0.4142512,0.0,0.924344,0.0,0.29602358,0.94851756,0.0,0.4344519,0.0,0.0,0.33488372,0.0,0.0,0.0,0.0,0.03448276,0.0,0.0,0.0,0.0,0.94585097
0.0,0.0,0.0,0.59834975,0.7511749,0.0,0.0,0.45733342,0.0,0.0,0.0,0.85333544,0.0,0.1409343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72720665
0.0,0.0,0.0,0.7880464,0.88752866,0.16125356,0.0,0.8775124,0.0,0.0,0.11303345,0.71871966,0.8087871,0.0,0.0,0.0,0.0,0.0,0.0,0.005638134,0.004842615,0.0,0.0,0.0,0.0,0.8393657
0.02173913,0.0,0.0,0.7305487,0.8582811,0.06349207,0.0,0.82352847,0.5106383,0.0,0.0,0.4134518,0.0,0.13790056,0.0,0.0,0.0,0.0,0.0,0.077319585,0.0,0.0,0.0,0.0,0.0,0.75771934
0.0,0.0,0.0,0.85762423,0.87401116,0.057799876,0.0,0.86658216,0.32037756,0.030812325,0.0,0.0,0.7976543,0.47632807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23036437,0.8688134
0.0,0.0,0.0,0.83267856,0.9049464,0.14722395,0.0,0.807735,0.0,0.0,0.0,0.87467396,0.1878825,0.055031445,0.0,0.0,0.0,0.0,0.0,0.6124708,0.0,0.0,0.0,0.0,0.0,0.9132875
0.0,0.0,0.0,0.67644256,0.88197714,0.23873875,0.0,0.8078251,0.7122862,0.0,0.0,0.8783564,0.0,0.39732504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85762423
0.0,0.0,0.0,0.8528253,0.9393793,0.24937657,0.0,0.964322,0.6149573,0.026037429,0.0,0.3307078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39285433,0.0,0.0,0.0,0.0,0.0,0.8978621
0.0,0.0,0.0,0.0,0.8818953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93970114,0.0,0.06643167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9280233
0.0,0.0,0.0,0.0,0.7489769,0.0,0.0,0.7501857,0.0,0.0,0.0,0.0,0.0,0.28337905,0.0,0.0,0.0,0.0,0.0,0.09966557,0.0,0.0,0.0,0.0,0.0,0.5814165
0.0,0.0,0.0,0.79160446,0.8872157,0.0,0.0,0.86860484,0.0,0.0,0.0,0.82829034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09854518,0.0,0.0,0.0,0.0,0.0,0.88922304
0.0,0.0,0.0,0.0,0.9252503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9604521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9470983
0.0,0.0,0.0,0.0,0.8817366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92794,0.0,0.3717163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91388214
0.0,0.0,0.0,0.35853288,0.8707992,0.0,0.0,0.0034667195,0.47032258,0.0,0.0,0.62245566,0.0,0.4767479,0.0,0.11881032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075344
0.0,0.0,0.0,0.7429043,0.9166074,0.1737818,0.0,0.6409024,0.0,0.0,0.0,0.9207309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929995
0.0,0.0,0.0,0.83566177,0.8839584,0.0,0.0,0.7133328,0.0,0.0,0.0,0.45605436,0.0,0.0,0.0,0.18760116,0.0,0.0,0.0,0.35381165,0.0,0.0,0.0,0.0,0.0,0.8682426
0.0,0.0,0.0,0.983693,0.9026347,0.0,0.0,0.9068901,0.0,0.0,0.0,0.0,0.0,0.085338175,0.0,0.015321575,0.0,0.0,0.3352994,0.0,0.0,0.0,0.0,0.0,0.0,0.92674685
0.0,0.0,0.0,0.71809065,0.95479685,0.17410229,0.0,0.9802942,0.78746176,0.0,0.0,0.90439194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6718083,0.0,0.0,0.0,0.0,0.0,0.92531186
0.0,0.0,0.0,0.6794946,0.75034255,0.0,0.0,0.3144393,0.353815,0.0,0.0,0.48637724,0.0,0.40359828,0.0,0.1483399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7332294
0.0,0.0,0.0,0.28921595,0.8494367,0.0,0.0,0.7351528,0.0,0.0,0.0,0.8846088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60609674,0.0,0.0,0.0,0.0,0.0,0.8552907
0.0,0.0,0.0,0.8418501,0.88115436,0.0,0.0,0.21841057,0.0,0.0,0.0,0.95137274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157505
0.0,0.0,0.0,0.20020828,0.8308353,0.0,0.0,0.44242084,0.74269134,0.0,0.0,0.22191645,0.0,0.7605544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8071749
0.0,0.0,0.0,0.51714903,0.89771557,0.0,0.0,0.8336173,0.0,0.0,0.0,0.45369887,0.0,0.42893162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7574524
0.0,0.0,0.0,0.044568244,0.12617522,0.0,0.0,0.9684958,0.063854486,0.08810143,0.8687312,0.0,0.38033107,0.0,0.0,0.0,0.0,0.0,0.017843993,0.0,0.0,0.0,0.0,0.0,0.0,0.75371563
0.0,0.0,0.0,0.8542267,0.911997,0.0,0.0,0.77507186,0.0,0.0,0.0,0.0,0.0,0.08409786,0.0,0.16205198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87428385
0.0,0.0,0.0,0.64313275,0.91333437,0.24347825,0.0,0.93784624,0.807243,0.0,0.0,0.7264232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36605167,0.0,0.0,0.0,0.0,0.0,0.82866013
0.0,0.0,0.0,0.91273165,0.84564835,0.026363635,0.0,0.87516236,0.0,0.0,0.0,0.3949105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9065803
