void,dirt,sand,grass,tree,pole,water,sky,vehicle,object,asphalt,gravel,building,mulch,rock-bed,log,bicycle,person,fence,bush,sign,rock,bridge,concrete,picnic-table,dice
0.0,0.0,0.0,0.95547205,0.89940476,0.0,0.0,0.9300253,0.0,0.0,0.6889049,0.0,0.9165271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94687104
0.0,0.0,0.0,0.46840063,0.9205384,0.0,0.0,0.9241305,0.0,0.0,0.0,0.7124056,0.8320601,0.0,0.0,0.0,0.0,0.0,0.0,0.0902974,0.0,0.0,0.0,0.0,0.0,0.8275344
0.0,0.0,0.0,0.8841191,0.9149215,0.0,0.0,0.79151154,0.19166666,0.0,0.0,0.9338067,0.0,0.65338844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92963797
0.0,0.0,0.0,0.79839337,0.89540154,0.0,0.0,0.7423016,0.0,0.0,0.0,0.83784634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30986434,0.0,0.0,0.0,0.0,0.0,0.8892415
0.0,0.0,0.0,0.85522354,0.8780946,0.0,0.0,0.5415261,0.0,0.0,0.0,0.7327266,0.0,0.4746511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8828039
0.0,0.0,0.0,0.8051758,0.9709455,0.0,0.0,0.13985164,0.0,0.0,0.0,0.7708224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9124921
0.0,0.0,0.0,0.20993668,0.8883041,0.0,0.0,0.63583905,0.0,0.0,0.0,0.0,0.34757423,0.5646201,0.0,0.0022584335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81431556
0.0,0.0,0.0,0.93547326,0.85823333,0.0,0.0,0.91067404,0.4971407,0.0,0.0,0.0,0.64454615,0.10084034,0.0,0.0,0.0,0.0,0.0,0.51207,0.0,0.0,0.0,0.0,0.0,0.90258723
0.0,0.0,0.0,0.81820995,0.9425927,0.0,0.0,0.98521227,0.65924656,0.0,0.0,0.84011817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.543735,0.0,0.0,0.0,0.0,0.0,0.9277828
0.0,0.0,0.0,0.99192864,0.79734075,0.0,0.0,0.8994646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9050555
0.0,0.0,0.0,0.8202406,0.9602214,0.0,0.0,0.9556367,0.0,0.0,0.0,0.6200031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21513225,0.0,0.0,0.0,0.0,0.0,0.9169265
0.0,0.0,0.0,0.56428176,0.91515976,0.0,0.0,0.78890264,0.0,0.0,0.0,0.027738912,0.8727574,0.0,0.0,0.0,0.0,0.0,0.0,0.3180992,0.0,0.0,0.0,0.0,0.0,0.73998415
0.0,0.0,0.0,0.7546694,0.9569542,0.0,0.0,0.96868044,0.774269,0.0,0.0,0.69616336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47775084,0.0,0.0,0.0,0.0,0.0,0.88036734
0.0,0.0,0.0,0.90114605,0.93758786,0.0,0.0,0.7112317,0.0,0.0,0.0,0.0,0.0,0.7644214,0.0,0.06545858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93095136
0.0,0.0,0.0,0.58884543,0.8747436,0.0,0.0,0.25179425,0.005447942,0.0,0.0,0.66501766,0.0,0.5791213,0.0,0.003006329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80936044
0.0,0.0,0.0,0.06301419,0.55323833,0.0,0.0,0.42615795,0.0,0.0,0.0,0.0,0.1391134,0.9181458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70049417
0.0,0.0,0.0,0.97294235,0.93906,0.0,0.0,0.6937888,0.6765028,0.0,0.2263175,0.0,0.28084454,0.4547605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334408
0.0,0.0,0.0,0.9860973,0.9344797,0.0,0.0,0.9168279,0.0,0.0,0.4419293,0.0,0.8434436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96602273
0.0,0.0,0.0,0.44219154,0.81816846,0.0,0.0,0.9217006,0.24471661,0.0,0.0,0.0,0.38263446,0.21530083,0.0,0.0,0.0,0.0,0.0,0.038271897,0.0,0.0,0.0,0.0,0.0,0.66695297
0.0,0.0,0.0,0.0,0.85362667,0.0,0.0,0.7482789,0.0,0.0,0.0,0.0,0.0,0.6507555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8339165
0.0,0.0,0.0,0.78721577,0.9401994,0.0,0.0,0.8837188,0.07858546,0.0,0.0,0.82518196,0.0,0.5486573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9235492
0.0,0.0,0.0,0.91297597,0.91236144,0.0,0.0,0.6603554,0.0,0.0,0.0,0.35014245,0.0,0.61561155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915
0.0,0.0,0.0,0.9062696,0.88021576,0.0,0.0,0.9033438,0.49520162,0.0,0.0,0.0,0.6534197,0.23304872,0.0,0.0,0.0,0.0,0.0,0.20612538,0.0,0.0,0.0,0.0,0.0,0.89580077
0.0,0.0,0.0,0.9659995,0.9450281,0.0,0.0,0.7498354,0.0,0.0,0.0,0.0,0.0,0.4389862,0.0,0.028240899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94984937
0.0,0.0,0.0,0.9416088,0.9546846,0.0,0.0,0.75144297,0.0,0.0,0.0,0.6852179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95655394
0.0,0.0,0.0,0.8912552,0.84890544,0.0,0.0,0.70998716,0.21980152,0.0,0.0,0.0,0.5127612,0.07151338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86109936
0.0,0.0,0.0,0.93305695,0.8343803,0.0,0.0,0.9851782,0.5569423,0.0,0.0,0.2875122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010103562,0.0,0.0,0.0,0.0,0.0,0.9556792
0.0,0.0,0.0,0.7198585,0.92233586,0.0,0.0,0.7656589,0.0,0.0,0.0,0.023846047,0.27915534,0.2186831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7501163
0.0,0.0,0.0,0.56904286,0.9178205,0.0,0.0,0.91057414,0.0,0.0,0.0,0.5463949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4205442,0.0,0.0,0.0,0.0,0.0,0.7807426
