void,dirt,sand,grass,tree,pole,water,sky,vehicle,object,asphalt,gravel,building,mulch,rock-bed,log,bicycle,person,fence,bush,sign,rock,bridge,concrete,picnic-table,dice
0.0,0.0,0.0,0.7042209,0.9236471,0.0,0.0,0.7976183,0.0,0.0,0.0,0.78318167,0.0,0.8947945,0.0,0.64824027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9287844
0.0,0.0,0.0,0.9718351,0.9231113,0.0,0.0,0.7441348,0.8153753,0.0,0.83935237,0.0,0.9479916,0.061116964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9585095
0.0,0.0,0.0,0.28539175,0.90780216,0.0,0.0,0.7218416,0.0,0.0,0.0,0.0,0.6081238,0.9159648,0.0,0.16166884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91299945
0.0,0.0,0.0,0.5665106,0.8824307,0.0,0.0,0.6949669,0.0,0.0,0.0,0.88388735,0.0,0.86614466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89770085
0.0,0.0,0.0,0.7978275,0.87539864,0.0,0.0,0.44967672,0.0,0.0,0.0,0.7097146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8657003
0.0,0.0,0.0,0.95745206,0.9568806,0.0,0.0,0.9401517,0.0,0.0,0.0,0.51225823,0.0,0.028368793,0.0,0.0,0.0,0.0,0.0,0.64575136,0.0,0.0,0.0,0.0,0.0,0.96846986
0.0,0.0,0.0,0.90295994,0.934446,0.0,0.0,0.84922135,0.0,0.0,0.0,0.4990597,0.9317507,0.9496857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94934195
0.0,0.0,0.0,0.98838717,0.94983584,0.006329114,0.0,0.7872671,0.0,0.0,0.0,0.9147235,0.71854836,0.22710623,0.0,0.0,0.0,0.0,0.0,0.8216339,0.0,0.0,0.0,0.0,0.0,0.9738451
0.0,0.0,0.0,0.13901165,0.9506614,0.0,0.0,0.46559477,0.0,0.0,0.0,0.0,0.0,0.9467822,0.0,0.13690777,0.0,0.0,0.0,0.16307405,0.0,0.0,0.0,0.0,0.0,0.9585729
0.0,0.0,0.0,0.97698176,0.0,0.0033149172,0.0,0.9712467,0.0,0.5679118,0.0,0.0,0.9240116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717759
0.0,0.0,0.0,0.9525298,0.94642335,0.0,0.0,0.73876864,0.0,0.0,0.0,0.77107894,0.42702052,0.84159905,0.0,0.62525624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95548624
0.0,0.0,0.0,0.68779284,0.95261234,0.0,0.0,0.6922583,0.0,0.0,0.0,0.35308057,0.0,0.97254926,0.0,0.4102828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96848047
0.0,0.0,0.0,0.0,0.91694355,0.0,0.0,0.0,0.0,0.0,0.0,0.4946952,0.0,0.9318999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9479387
0.0,0.0,0.0,0.8779965,0.9181249,0.24387754,0.0,0.8754644,0.0,0.0,0.27826595,0.9697441,0.89568543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95322675
0.0,0.0,0.0,0.8187293,0.92433566,0.0,0.0,0.6878668,0.0,0.0,0.0,0.31252086,0.7703337,0.9504204,0.7332108,0.78664446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94678116
0.0,0.0,0.0,0.015489467,0.94906014,0.0,0.0,0.5300111,0.0,0.0,0.0,0.0,0.0,0.9671785,0.0,0.44651952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96094346
0.0,0.0,0.0,0.36942676,0.91290504,0.0,0.0,0.70704526,0.0,0.0,0.0,0.8111123,0.5363924,0.9538207,0.0,0.31635916,0.0,0.0,0.0,0.0,0.0,0.52188665,0.0,0.0,0.0,0.94575053
0.0,0.0,0.0,0.5096985,0.93169373,0.0,0.0,0.74024975,0.0,0.0,0.0,0.5885214,0.0,0.9392607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9412606
